 Plasma current I(rho)
  rad  pla 
 1408 1006
 rho(m) Ip(A) 
     2.83565        0.150000E+08
     2.83710        0.150000E+08
     2.83820        0.150000E+08
     2.83850        0.150000E+08
     2.83880        0.150000E+08
     2.83990        0.150000E+08
     2.84135        0.150000E+08
     2.84245        0.150000E+08
     2.84275        0.150000E+08
     2.84305        0.150000E+08
     2.84415        0.150000E+08
     2.84560        0.150000E+08
     2.84670        0.150000E+08
     2.84700        0.150000E+08
     2.84730        0.150000E+08
     2.84840        0.150000E+08
     2.84985        0.150000E+08
     2.85095        0.150000E+08
     2.85125        0.150000E+08
     2.85155        0.150000E+08
     2.85265        0.150000E+08
     2.85410        0.150000E+08
     2.85520        0.150000E+08
     2.85550        0.150000E+08
     2.85580        0.150000E+08
     2.85690        0.150000E+08
     2.85835        0.150000E+08
     2.85945        0.150000E+08
     2.85975        0.150000E+08
     2.86005        0.150000E+08
     2.86115        0.150000E+08
     2.86260        0.150000E+08
     2.86370        0.150000E+08
     2.86400        0.150000E+08
     2.86430        0.150000E+08
     2.86540        0.150000E+08
     2.86685        0.150000E+08
     2.86795        0.150000E+08
     2.86825        0.150000E+08
     2.86855        0.150000E+08
     2.86965        0.150000E+08
     2.87110        0.150000E+08
     2.87220        0.150000E+08
     2.87250        0.150000E+08
     2.87280        0.150000E+08
     2.87390        0.150000E+08
     2.87535        0.150000E+08
     2.87645        0.150000E+08
     2.87675        0.150000E+08
     2.87705        0.150000E+08
     2.87815        0.150000E+08
     2.87960        0.150000E+08
     2.88070        0.150000E+08
     2.88100        0.150000E+08
     2.88130        0.150000E+08
     2.88240        0.150000E+08
     2.88385        0.150000E+08
     2.88495        0.150000E+08
     2.88525        0.150000E+08
     2.88555        0.150000E+08
     2.88665        0.150000E+08
     2.88810        0.150000E+08
     2.88920        0.150000E+08
     2.88950        0.150000E+08
     2.88980        0.150000E+08
     2.89090        0.150000E+08
     2.89235        0.150000E+08
     2.89345        0.150000E+08
     2.89375        0.150000E+08
     2.89405        0.150000E+08
     2.89515        0.150000E+08
     2.89660        0.150000E+08
     2.89770        0.150000E+08
     2.89800        0.150000E+08
     2.89830        0.150000E+08
     2.89940        0.150000E+08
     2.90085        0.150000E+08
     2.90195        0.150000E+08
     2.90225        0.150000E+08
     2.90255        0.150000E+08
     2.90365        0.150000E+08
     2.90510        0.150000E+08
     2.90620        0.150000E+08
     2.90650        0.150000E+08
     2.90680        0.150000E+08
     2.90790        0.150000E+08
     2.90935        0.150000E+08
     2.91045        0.150000E+08
     2.91075        0.150000E+08
     2.91105        0.150000E+08
     2.91215        0.150000E+08
     2.91360        0.150000E+08
     2.91470        0.150000E+08
     2.91500        0.150000E+08
     2.91530        0.150000E+08
     2.91640        0.150000E+08
     2.91785        0.150000E+08
     2.91895        0.150000E+08
     2.91925        0.150000E+08
     2.91955        0.150000E+08
     2.92065        0.150000E+08
     2.92210        0.150000E+08
     2.92320        0.150000E+08
     2.92350        0.150000E+08
     2.92380        0.150000E+08
     2.92490        0.150000E+08
     2.92635        0.150000E+08
     2.92745        0.150000E+08
     2.92775        0.150000E+08
     2.92805        0.150000E+08
     2.92915        0.150000E+08
     2.93060        0.150000E+08
     2.93170        0.150000E+08
     2.93200        0.150000E+08
     2.93230        0.150000E+08
     2.93340        0.150000E+08
     2.93485        0.150000E+08
     2.93595        0.150000E+08
     2.93625        0.150000E+08
     2.93655        0.150000E+08
     2.93765        0.150000E+08
     2.93910        0.150000E+08
     2.94020        0.150000E+08
     2.94050        0.150000E+08
     2.94080        0.150000E+08
     2.94190        0.150000E+08
     2.94335        0.150000E+08
     2.94445        0.150000E+08
     2.94475        0.150000E+08
     2.94505        0.150000E+08
     2.94615        0.150000E+08
     2.94760        0.150000E+08
     2.94870        0.150000E+08
     2.94900        0.150000E+08
     2.94930        0.150000E+08
     2.95040        0.150000E+08
     2.95185        0.150000E+08
     2.95295        0.150000E+08
     2.95325        0.150000E+08
     2.95355        0.150000E+08
     2.95465        0.150000E+08
     2.95610        0.150000E+08
     2.95720        0.150000E+08
     2.95750        0.150000E+08
     2.95780        0.150000E+08
     2.95890        0.150000E+08
     2.96035        0.150000E+08
     2.96145        0.150000E+08
     2.96175        0.150000E+08
     2.96205        0.150000E+08
     2.96315        0.150000E+08
     2.96460        0.150000E+08
     2.96570        0.150000E+08
     2.96600        0.150000E+08
     2.96630        0.150000E+08
     2.96740        0.150000E+08
     2.96885        0.150000E+08
     2.96995        0.150000E+08
     2.97025        0.150000E+08
     2.97055        0.150000E+08
     2.97165        0.150000E+08
     2.97310        0.150000E+08
     2.97420        0.150000E+08
     2.97450        0.150000E+08
     2.97480        0.150000E+08
     2.97590        0.150000E+08
     2.97735        0.150000E+08
     2.97845        0.150000E+08
     2.97875        0.150000E+08
     2.97905        0.150000E+08
     2.98015        0.150000E+08
     2.98160        0.150000E+08
     2.98270        0.150000E+08
     2.98300        0.150000E+08
     2.98330        0.150000E+08
     2.98440        0.150000E+08
     2.98585        0.150000E+08
     2.98695        0.150000E+08
     2.98725        0.150000E+08
     2.98755        0.150000E+08
     2.98865        0.150000E+08
     2.99010        0.150000E+08
     2.99120        0.150000E+08
     2.99150        0.150000E+08
     2.99180        0.150000E+08
     2.99290        0.150000E+08
     2.99435        0.150000E+08
     2.99545        0.150000E+08
     2.99575        0.150000E+08
     2.99605        0.150000E+08
     2.99715        0.150000E+08
     2.99860        0.150000E+08
     2.99970        0.150000E+08
     3.00000        0.150000E+08
     3.00000        0.150000E+08
     3.00035        0.150000E+08
     3.00165        0.150000E+08
     3.00335        0.150000E+08
     3.00465        0.150000E+08
     3.00500        0.150000E+08
     3.00535        0.150000E+08
     3.00665        0.150000E+08
     3.00835        0.150000E+08
     3.00965        0.150000E+08
     3.01000        0.150000E+08
     3.01035        0.150000E+08
     3.01165        0.150000E+08
     3.01335        0.150000E+08
     3.01465        0.150000E+08
     3.01500        0.150000E+08
     3.01535        0.150000E+08
     3.01665        0.150000E+08
     3.01835        0.150000E+08
     3.01965        0.150000E+08
     3.02000        0.150000E+08
     3.02035        0.150000E+08
     3.02165        0.150000E+08
     3.02335        0.150000E+08
     3.02465        0.150000E+08
     3.02500        0.150000E+08
     3.02535        0.150000E+08
     3.02665        0.150000E+08
     3.02835        0.150000E+08
     3.02965        0.150000E+08
     3.03000        0.150000E+08
     3.03035        0.150000E+08
     3.03165        0.150000E+08
     3.03335        0.150000E+08
     3.03465        0.150000E+08
     3.03500        0.150000E+08
     3.03535        0.150000E+08
     3.03665        0.150000E+08
     3.03835        0.150000E+08
     3.03965        0.150000E+08
     3.04000        0.150000E+08
     3.04035        0.150000E+08
     3.04165        0.150000E+08
     3.04335        0.150000E+08
     3.04465        0.150000E+08
     3.04500        0.150000E+08
     3.04535        0.150000E+08
     3.04665        0.150000E+08
     3.04835        0.150000E+08
     3.04965        0.150000E+08
     3.05000        0.150000E+08
     3.05035        0.150000E+08
     3.05165        0.150000E+08
     3.05335        0.150000E+08
     3.05465        0.150000E+08
     3.05500        0.150000E+08
     3.05535        0.150000E+08
     3.05665        0.150000E+08
     3.05835        0.150000E+08
     3.05965        0.150000E+08
     3.06000        0.150000E+08
     3.06035        0.150000E+08
     3.06165        0.150000E+08
     3.06335        0.150000E+08
     3.06465        0.150000E+08
     3.06500        0.150000E+08
     3.06535        0.150000E+08
     3.06665        0.150000E+08
     3.06835        0.150000E+08
     3.06965        0.150000E+08
     3.07000        0.150000E+08
     3.07035        0.150000E+08
     3.07165        0.150000E+08
     3.07335        0.150000E+08
     3.07465        0.150000E+08
     3.07500        0.150000E+08
     3.07535        0.150000E+08
     3.07665        0.150000E+08
     3.07835        0.150000E+08
     3.07965        0.150000E+08
     3.08000        0.150000E+08
     3.08035        0.150000E+08
     3.08165        0.150000E+08
     3.08335        0.150000E+08
     3.08465        0.150000E+08
     3.08500        0.150000E+08
     3.08535        0.150000E+08
     3.08665        0.150000E+08
     3.08835        0.150000E+08
     3.08965        0.150000E+08
     3.09000        0.150000E+08
     3.09035        0.150000E+08
     3.09165        0.150000E+08
     3.09335        0.150000E+08
     3.09465        0.150000E+08
     3.09500        0.150000E+08
     3.09535        0.150000E+08
     3.09665        0.150000E+08
     3.09835        0.150000E+08
     3.09965        0.150000E+08
     3.10000        0.150000E+08
     3.10035        0.150000E+08
     3.10165        0.150000E+08
     3.10335        0.150000E+08
     3.10465        0.150000E+08
     3.10500        0.150000E+08
     3.10535        0.150000E+08
     3.10665        0.150000E+08
     3.10835        0.150000E+08
     3.10965        0.150000E+08
     3.11000        0.150000E+08
     3.11035        0.150000E+08
     3.11165        0.150000E+08
     3.11335        0.150000E+08
     3.11465        0.150000E+08
     3.11500        0.150000E+08
     3.11535        0.150000E+08
     3.11665        0.150000E+08
     3.11835        0.150000E+08
     3.11965        0.150000E+08
     3.12000        0.150000E+08
     3.12035        0.150000E+08
     3.12165        0.150000E+08
     3.12335        0.150000E+08
     3.12465        0.150000E+08
     3.12500        0.150000E+08
     3.12535        0.150000E+08
     3.12665        0.150000E+08
     3.12835        0.150000E+08
     3.12965        0.150000E+08
     3.13000        0.150000E+08
     3.13035        0.150000E+08
     3.13165        0.150000E+08
     3.13335        0.150000E+08
     3.13465        0.150000E+08
     3.13500        0.150000E+08
     3.13535        0.150000E+08
     3.13665        0.150000E+08
     3.13835        0.150000E+08
     3.13965        0.150000E+08
     3.14000        0.150000E+08
     3.14035        0.150000E+08
     3.14165        0.150000E+08
     3.14335        0.150000E+08
     3.14465        0.150000E+08
     3.14500        0.150000E+08
     3.14535        0.150000E+08
     3.14665        0.150000E+08
     3.14835        0.150000E+08
     3.14965        0.150000E+08
     3.15000        0.150000E+08
     3.15035        0.150000E+08
     3.15165        0.150000E+08
     3.15335        0.150000E+08
     3.15465        0.150000E+08
     3.15500        0.150000E+08
     3.15535        0.150000E+08
     3.15665        0.150000E+08
     3.15835        0.150000E+08
     3.15965        0.150000E+08
     3.16000        0.150000E+08
     3.16035        0.150000E+08
     3.16165        0.150000E+08
     3.16335        0.150000E+08
     3.16465        0.150000E+08
     3.16500        0.150000E+08
     3.16535        0.150000E+08
     3.16665        0.150000E+08
     3.16835        0.150000E+08
     3.16965        0.150000E+08
     3.17000        0.150000E+08
     3.17035        0.150000E+08
     3.17165        0.150000E+08
     3.17335        0.150000E+08
     3.17465        0.150000E+08
     3.17500        0.150000E+08
     3.17535        0.150000E+08
     3.17665        0.150000E+08
     3.17835        0.150000E+08
     3.17965        0.150000E+08
     3.18000        0.150000E+08
     3.18035        0.150000E+08
     3.18165        0.150000E+08
     3.18335        0.150000E+08
     3.18465        0.150000E+08
     3.18500        0.150000E+08
     3.18535        0.150000E+08
     3.18665        0.150000E+08
     3.18835        0.150000E+08
     3.18965        0.150000E+08
     3.19000        0.150000E+08
     3.19035        0.150000E+08
     3.19165        0.150000E+08
     3.19335        0.150000E+08
     3.19465        0.150000E+08
     3.19500        0.150000E+08
     3.19535        0.150000E+08
     3.19665        0.150000E+08
     3.19835        0.150000E+08
     3.19965        0.150000E+08
     3.20000        0.150000E+08
