 Lambda(rho) = 1/(2pi) int[Ntheta^2/(R.J) dthteta]
  rad  pla 
 1408 1006
 rho(m) lambda 
     2.89405        0.453076    
     2.89515        0.453320    
     2.89660        0.453639    
     2.89770        0.453883    
     2.89800        0.453949    
     2.89830        0.454014    
     2.89940        0.454259    
     2.90085        0.454578    
     2.90195        0.454823    
     2.90225        0.454888    
     2.90255        0.454954    
     2.90365        0.455199    
     2.90510        0.455519    
     2.90620        0.455764    
     2.90650        0.455830    
     2.90680        0.455895    
     2.90790        0.456141    
     2.90935        0.456461    
     2.91045        0.456707    
     2.91075        0.456772    
     2.91105        0.456838    
     2.91215        0.457084    
     2.91360        0.457405    
     2.91470        0.457651    
     2.91500        0.457716    
     2.91530        0.457782    
     2.91640        0.458028    
     2.91785        0.458350    
     2.91895        0.458596    
     2.91925        0.458662    
     2.91955        0.458728    
     2.92065        0.458975    
     2.92210        0.459297    
     2.92320        0.459543    
     2.92350        0.459609    
     2.92380        0.459675    
     2.92490        0.459922    
     2.92635        0.460245    
     2.92745        0.460492    
     2.92775        0.460558    
     2.92805        0.460624    
     2.92915        0.460871    
     2.93060        0.461194    
     2.93170        0.461442    
     2.93200        0.461508    
     2.93230        0.461574    
     2.93340        0.461822    
     2.93485        0.462146    
     2.93595        0.462394    
     2.93625        0.462460    
     2.93655        0.462526    
     2.93765        0.462774    
     2.93910        0.463098    
     2.94020        0.463347    
     2.94050        0.463413    
     2.94080        0.463479    
     2.94190        0.463728    
     2.94335        0.464053    
     2.94445        0.464302    
     2.94475        0.464368    
     2.94505        0.464434    
     2.94615        0.464683    
     2.94760        0.465008    
     2.94870        0.465258    
     2.94900        0.465324    
     2.94930        0.465391    
     2.95040        0.465640    
     2.95185        0.465966    
     2.95295        0.466215    
     2.95325        0.466282    
     2.95355        0.466349    
     2.95465        0.466598    
     2.95610        0.466925    
     2.95720        0.467175    
     2.95750        0.467241    
     2.95780        0.467308    
     2.95890        0.467558    
     2.96035        0.467885    
     2.96145        0.468136    
     2.96175        0.468202    
     2.96205        0.468269    
     2.96315        0.468520    
     2.96460        0.468847    
     2.96570        0.469098    
     2.96600        0.469165    
     2.96630        0.469232    
     2.96740        0.469483    
     2.96885        0.469811    
     2.96995        0.470062    
     2.97025        0.470129    
     2.97055        0.470196    
     2.97165        0.470447    
     2.97310        0.470776    
     2.97420        0.471027    
     2.97450        0.471094    
     2.97480        0.471162    
     2.97590        0.471413    
     2.97735        0.471742    
     2.97845        0.471994    
     2.97875        0.472062    
     2.97905        0.472129    
     2.98015        0.472381    
     2.98160        0.472710    
     2.98270        0.472963    
     2.98300        0.473030    
     2.98330        0.473098    
     2.98440        0.473350    
     2.98585        0.473680    
     2.98695        0.473933    
     2.98725        0.474001    
     2.98755        0.474068    
     2.98865        0.474321    
     2.99010        0.474652    
     2.99120        0.474905    
     2.99150        0.474972    
     2.99180        0.475040    
     2.99290        0.475294    
     2.99435        0.475625    
     2.99545        0.475878    
     2.99575        0.475946    
     2.99605        0.476014    
     2.99715        0.476268    
     2.99860        0.476599    
     2.99970        0.476853    
     3.00000        0.476921    
     3.00000        0.476921    
     3.00035        0.477001    
     3.00165        0.477300    
     3.00335        0.477691    
     3.00465        0.477990    
     3.00500        0.478070    
     3.00535        0.478150    
     3.00665        0.478450    
     3.00835        0.478841    
     3.00965        0.479142    
     3.01000        0.479222    
     3.01035        0.479302    
     3.01165        0.479602    
     3.01335        0.479994    
     3.01465        0.480295    
     3.01500        0.480375    
     3.01535        0.480455    
     3.01665        0.480756    
     3.01835        0.481149    
     3.01965        0.481451    
     3.02000        0.481531    
     3.02035        0.481611    
     3.02165        0.481913    
     3.02335        0.482307    
     3.02465        0.482609    
     3.02500        0.482689    
     3.02535        0.482770    
     3.02665        0.483072    
     3.02835        0.483466    
     3.02965        0.483769    
     3.03000        0.483850    
     3.03035        0.483930    
     3.03165        0.484233    
     3.03335        0.484628    
     3.03465        0.484931    
     3.03500        0.485012    
     3.03535        0.485093    
     3.03665        0.485396    
     3.03835        0.485792    
     3.03965        0.486096    
     3.04000        0.486177    
     3.04035        0.486258    
     3.04165        0.486562    
     3.04335        0.486959    
     3.04465        0.487263    
     3.04500        0.487344    
     3.04535        0.487425    
     3.04665        0.487730    
     3.04835        0.488128    
     3.04965        0.488432    
     3.05000        0.488514    
     3.05035        0.488595    
     3.05165        0.488900    
     3.05335        0.489299    
     3.05465        0.489604    
     3.05500        0.489686    
     3.05535        0.489767    
     3.05665        0.490073    
     3.05835        0.490472    
     3.05965        0.490778    
     3.06000        0.490860    
     3.06035        0.490941    
     3.06165        0.491248    
     3.06335        0.491647    
     3.06465        0.491954    
     3.06500        0.492036    
     3.06535        0.492118    
     3.06665        0.492425    
     3.06835        0.492825    
     3.06965        0.493133    
     3.07000        0.493215    
     3.07035        0.493297    
     3.07165        0.493604    
     3.07335        0.494006    
     3.07465        0.494314    
     3.07500        0.494396    
     3.07535        0.494478    
     3.07665        0.494786    
     3.07835        0.495188    
     3.07965        0.495497    
     3.08000        0.495579    
     3.08035        0.495661    
     3.08165        0.495970    
     3.08335        0.496373    
     3.08465        0.496682    
     3.08500        0.496765    
     3.08535        0.496847    
     3.08665        0.497157    
     3.08835        0.497561    
     3.08965        0.497870    
     3.09000        0.497953    
     3.09035        0.498035    
     3.09165        0.498345    
     3.09335        0.498750    
     3.09465        0.499061    
     3.09500        0.499143    
     3.09535        0.499226    
     3.09665        0.499537    
     3.09835        0.499942    
     3.09965        0.500253    
     3.10000        0.500336    
     3.10035        0.500419    
     3.10165        0.500730    
     3.10335        0.501137    
     3.10465        0.501448    
     3.10500        0.501531    
     3.10535        0.501614    
     3.10665        0.501926    
     3.10835        0.502333    
     3.10965        0.502646    
     3.11000        0.502729    
     3.11035        0.502812    
     3.11165        0.503125    
     3.11335        0.503533    
     3.11465        0.503846    
     3.11500        0.503929    
     3.11535        0.504012    
     3.11665        0.504326    
     3.11835        0.504734    
     3.11965        0.505048    
     3.12000        0.505131    
     3.12035        0.505215    
     3.12165        0.505529    
     3.12335        0.505938    
     3.12465        0.506253    
     3.12500        0.506336    
     3.12535        0.506420    
     3.12665        0.506734    
     3.12835        0.507145    
     3.12965        0.507460    
     3.13000        0.507544    
     3.13035        0.507627    
     3.13165        0.507942    
     3.13335        0.508354    
     3.13465        0.508669    
     3.13500        0.508753    
     3.13535        0.508837    
     3.13665        0.509153    
     3.13835        0.509565    
     3.13965        0.509881    
     3.14000        0.509965    
     3.14035        0.510050    
     3.14165        0.510366    
     3.14335        0.510779    
     3.14465        0.511096    
     3.14500        0.511180    
     3.14535        0.511264    
     3.14665        0.511581    
     3.14835        0.511995    
     3.14965        0.512313    
     3.15000        0.512397    
     3.15035        0.512482    
     3.15165        0.512799    
     3.15335        0.513214    
     3.15465        0.513532    
     3.15500        0.513617    
     3.15535        0.513702    
     3.15665        0.514020    
     3.15835        0.514435    
     3.15965        0.514754    
     3.16000        0.514839    
     3.16035        0.514924    
     3.16165        0.515243    
     3.16335        0.515659    
     3.16465        0.515978    
     3.16500        0.516063    
     3.16535        0.516149    
     3.16665        0.516468    
     3.16835        0.516885    
     3.16965        0.517205    
     3.17000        0.517291    
     3.17035        0.517376    
     3.17165        0.517696    
     3.17335        0.518114    
     3.17465        0.518435    
     3.17500        0.518520    
     3.17535        0.518606    
     3.17665        0.518926    
     3.17835        0.519345    
     3.17965        0.519667    
     3.18000        0.519752    
     3.18035        0.519838    
     3.18165        0.520159    
     3.18335        0.520579    
     3.18465        0.520901    
     3.18500        0.520987    
     3.18535        0.521073    
     3.18665        0.521395    
     3.18835        0.521816    
     3.18965        0.522138    
     3.19000        0.522224    
     3.19035        0.522310    
     3.19165        0.522633    
     3.19335        0.523055    
     3.19465        0.523378    
     3.19500        0.523464    
     3.19535        0.523550    
     3.19665        0.523874    
     3.19835        0.524296    
     3.19965        0.524620    
     3.20000        0.524706    
